ID_Property,PropertyType,AnnounceTH,CodeDeed,SellPrice,Costestimate,CostestimateB,MarketPrice,BathRoom,BedRoom,CarPark,HouseArea,Floor,LandR,LandG,LandWA,LandU,HomeCondition,BuildingAge,BuildFD,BuildFM,BuildFY,Directions,RoadType,RoadWide,GroundLevel,GroundValue,MoreDetails,Latitude,Longitude,AsseStatus,ObservationPoint,Location,LProvince,LAmphur,LDistrict,LZipCode,ContactUo,ContactU,ContactUt,ContactS,ContactSt,ContactSo,Blind,Neareducation,Cenmarket,Market,River,Mainroad,Insoi,Letc,airconditioner,afan,AirPurifier,Waterheater,WIFI,TV,refrigerator,microwave,gasstove,wardrobe,TCset,sofa,bed,shelves,CCTV,Securityguard,pool,Fitness,Publicarea,ShuttleBus,WVmachine,CWmachine,Elevator,Lobby,ATM,BeautySalon,Balcony,EventR,MeetingR,LivingR,Hairsalon,Laundry,Store,Supermarket,CStore,MFee,Kitchen,LandAge,Created,PPStatus,ImageEX,Owner,UserType
c8813,คอนโด,คิวเฮ้าส์ คอนโด พหลโยธิน เชียงราย type C, ,2060000,0,1854000,0,1.0,1.0,0.0,37.0,8, , ,60.5,,ใหม่,8,15.0, ,2555,ทิศใต้,คอนกรีต,4 เมตร, ,0.1, ,20.0500329,99.87064649999999,ฝากขาย,จากห้าแยกพ่อขุนตรงมาเส้นทางแม่สาย ข้ามสะพานแม่น้ำกกมาอีกประมาณ 500 เมตรโครงการจะอยู่ด้านซ้ายมือ ก่อนถึงสามแยกถนนกลางเวียง จากสนามบินออกมาเลี้ยวซ้ายมาอีก 2 กม.ถึง สามแยก กลางเวียง,ถ.พหลโยธิน · ริมกก · เมืองเชียงราย · เชียงราย,เชียงราย,เมืองเชียงราย,ริมกก,57100.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,1,0, ,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1, ,2020-07-29 23:01:51,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596038547095.jpg,79,Long-Term
c5663,คอนโด,คิวเฮ้าส์ คอนโด พหลโยธิน เชียงราย type B, ,1500000,0,1350000,0,1.0,1.0,0.0,29.0,8, , ,60.5,,ใหม่,8,15.0, ,2555,ทิศใต้,คอนกรีต,4 เมตร, ,0.1, ,20.050016699999997,99.8706428,ฝากขาย,จากห้าแยกพ่อขุนตรงมาเส้นทางแม่สาย ข้ามสะพานแม่น้ำกกมาอีกประมาณ 500 เมตรโครงการจะอยู่ด้านซ้ายมือ ก่อนถึงสามแยกถนนกลางเวียง จากสนามบินออกมาเลี้ยวซ้ายมาอีก 2 กม.ถึง สามแยก กลางเวียง,ถ.พหลโยธิน · ริมกก · เมืองเชียงราย · เชียงราย,เชียงราย,เมืองเชียงราย,ริมกก,57100.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,1,0, ,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0, ,2020-07-29 22:58:54,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596038365380.jpg,79,Long-Term
c3156,คอนโด,คิวเฮ้าส์ คอนโด พหลโยธิน เชียงราย type A, ,1350000,0,1215000,0,1.0,1.0,0.0,25.0,8, , ,60.5,,ใหม่,8,15.0, ,2555,ทิศใต้,คอนกรีต,4 เมตร, ,0.1, ,20.0500329,99.87064649999999,ฝากขาย,จากห้าแยกพ่อขุนตรงมาเส้นทางแม่สาย ข้ามสะพานแม่น้ำกกมาอีกประมาณ 500 เมตรโครงการจะอยู่ด้านซ้ายมือ ก่อนถึงสามแยกถนนกลางเวียง จากสนามบินออกมาเลี้ยวซ้ายมาอีก 2 กม.ถึง สามแยก กลางเวียง,ถ.พหลโยธิน · ริมกก · เมืองเชียงราย · เชียงราย,เชียงราย,เมืองเชียงราย,ริมกก,57100.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,1,0, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.0,0, ,2020-07-29 22:54:56,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596038153675.jpg,79,Long-Term
h1257,บ้าน,ทาวน์โฮมสองชั้น เดอะสเปซ, ,1880000,0,1692000,0,3.0,3.0,2.0,139.0,2, , ,23.0,,ใหม่,7,15.0, ,2556,ทิศเหนือ,คอนกรีต,8 เมตร, ,0.1, ,20.0500329,99.87064649999999,ฝากขาย,"บนถนนพหลโยธิน บริเวณหน้าแม็คโครเชียงรายตรงไปประมาณ 1.5 กิโลเมตร เลี้ยวซ้ายตรงไปประมาณ 400 เมตร โครงการอยู่ขวามือ, 5 นาที จากใจกลางเมืองเชียงราย",412/23-24 หมู่ 1 · ริมกก · เมืองเชียงราย · เชียงราย,เชียงราย,เมืองเชียงราย,ริมกก,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-29 22:47:41,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596037687149.jpg,79,Long-Term
h0272,บ้าน,ทาวน์โฮมชั้นเดียว เดอะสเปซ, ,988000,0,889200,0,1.0,2.0,1.0,76.0,1, , ,23.0,,ใหม่,7,15.0, ,2556,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1, ,20.0499985,99.87062569999999,ฝากขาย,"บนถนนพหลโยธิน บริเวณหน้าแม็คโครเชียงรายตรงไปประมาณ 1.5 กิโลเมตร เลี้ยวซ้ายตรงไปประมาณ 400 เมตร โครงการอยู่ขวามือ, 5 นาที จากใจกลางเมืองเชียงราย",412/23-24 หมู่ 1 · ริมกก · เมืองเชียงราย · เชียงราย,เชียงราย,เมืองเชียงราย,ริมกก,57100.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-29 22:40:40,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596037277988.jpg,79,Long-Term
h0334,บ้าน,บ้านแฝดสองชั้น เนเจอร์โฮม เชียงราย, ,2690000,0,2421000,0,3.0,3.0,2.0,135.0,2, , ,44.0,,ใหม่,5,15.0, ,2558,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1, ,20.0500233,99.87062159999999,ฝากขาย,บนถนนพหลโยธิน จากบริเวณหน้ากรีนบัส สยามเฟิสท์ วินทัวร์ ตั๋วเครื่องบิน มุ่งหน้าไปทางบ้านดู่ ตรงไปประมาณ 6.6 กิโลเมตร เลี้ยวซ้ายตรงไปประมาณ 500 เมตร ทางเข้าโครงการอยู่ขวามือ,เนเจอร์โฮม 102 ม.1 · นางแล · เมืองเชียงราย · เชียงราย,เชียงราย,เมืองเชียงราย,นางแล,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,0,0,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-29 22:34:48,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596036920341.jpg,79,Long-Term
h0912,บ้าน,เนเจอร์โฮม เชียงราย, ,1700000,0,1530000,0,3.0,3.0,2.0,125.0,2, , ,32.0,,ใหม่,5,15.0, ,2558,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1, ,20.0500287,99.8706474,ฝากขาย,บนถนนพหลโยธิน จากบริเวณหน้ากรีนบัส สยามเฟิสท์ วินทัวร์ ตั๋วเครื่องบิน มุ่งหน้าไปทางบ้านดู่ ตรงไปประมาณ 6.6 กิโลเมตร เลี้ยวซ้ายตรงไปประมาณ 500 เมตร ทางเข้าโครงการอยู่ขวามือ,เนเจอร์โฮม 102 ม.1 · นางแล · เมืองเชียงราย · เชียงราย,เชียงราย,เมืองเชียงราย,นางแล,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-29 22:28:44,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596036549248.jpg,79,Long-Term
h6255,บ้าน,สินธานีโครงการ 11 ควอลิตี้ไลฟ์ SQ3, ,3934000,0,3540600,0,3.0,3.0,2.0,171.0,2, , ,64.3,,ใหม่,5,15.0, ,2558,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1, ,20.0499853,99.87063599999999,ฝากขาย,บนถนนพหลโยธิน ให้เลี้ยวเข้าถนนกาสะลองไปประมาณ 3.1 กิโลเมตร จะถึงโครงการ,450/20 · รอบเวียง · เมืองเชียงราย · เชียงราย,เชียงราย,เมืองเชียงราย,รอบเวียง,57000.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-29 22:21:48,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596036133942.jpg,79,Long-Term
h3199,บ้าน,สินธานีโครงการ 11 ควอลิตี้ไลฟ์ SQ2, ,3450000,0,3105000,0,3.0,3.0,2.0,137.0,2, , ,52.5,,ใหม่,5,15.0, ,2558,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1, ,20.0499708,99.8706064,ฝากขาย,บนถนนพหลโยธิน ให้เลี้ยวเข้าถนนกาสะลองไปประมาณ 3.1 กิโลเมตร จะถึงโครงการ,450/20 · รอบเวียง · เมืองเชียงราย · เชียงราย,เชียงราย,เมืองเชียงราย,รอบเวียง,57000.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-29 22:17:08,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596035863866.jpg,79,Long-Term
h3214,บ้าน,ขายบ้านเดี่ยว 2 ชั้นในโครงการ พื้นที่ 66 ตารางวา มี 3 ห้องนอน 3 ห้องน้ำ เฟอร์นิเจอร์และอุปกรณ์ภายในครบครัน บรรยากาศดีเงียบสงบ,4572142,5500000,0,2508000,4000000,3.0,3.0,2.0,100.0,2,0,0,66.0,,ใหม่,2,15.0, ,2560,ทิศตะวันออกเฉียงเหนือ,คอนกรีต,4 เมตร,สูงกว่าถนน,0.1, เฟอร์นิเจอร์และอุปกรณ์ภายในครบครัน บรรยากาศดีเงียบสงบ การเดินทางเข้าออกสะดวกสบาย ไม่ไกลจากร้านสะดวกซื้อ ตลาด และห้างสรรพสินค้า,19.926837399999997,99.86565280000002,ว่าง,- ตลาดบ้านใหม่ 2.5 กม. - แม็คโคร 5.7 กม. - Big C 6 กม. - เชียงรายไนท์บาร์ซ่าร์ 4 กม.,-,เชียงราย,เมืองเชียงราย,ริมกก,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,0,1,0,0,0,1, ,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-29 22:17:08,ยังไม่ขาย,https://landvist.xyz/images/Defult/Defult.png,59,Long-Term
h6868,บ้าน,สินธานีโครงการ 11 ควอลิตี้ไลฟ์ SQ1, ,2890000,0,2601000,0,3.0,3.0,2.0,130.0,2, , ,39.9,,ใหม่,5,15.0, ,2558,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1, ,20.0500323,99.8706418,ฝากขาย,บนถนนพหลโยธิน ให้เลี้ยวเข้าถนนกาสะลองไปประมาณ 3.1 กิโลเมตร จะถึงโครงการ,450/20 · รอบเวียง · เมืองเชียงราย · เชียงราย,เชียงราย,เมืองเชียงราย,รอบเวียง,57000.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-29 22:11:30,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596035538936.jpg,79,Long-Term
h0843,บ้าน,บ้านเดี่ยวสองชั้น เดอะ พรีโม, ,3400000,0,3060000,0,3.0,3.0,2.0,129.0,2, , ,50.0,,ใหม่,6,15.0, ,2557,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.0, ,19.94865013075,99.85765385069581,ฝากขาย,ใกล้แมคโคร,412/23-24 หมู่ 1 · ริมกก · เมืองเชียงราย · เชียงราย,เชียงราย,เมืองเชียงราย,ริมกก,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,0,1,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-29 22:05:13,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596035143518.jpg,79,Long-Term
h0667,บ้าน,เดอะ พรีโม บ้านเดี่ยวชั้นเดียว , ,2580000,0,2322000,0,2.0,3.0,2.0,98.0,1, , ,50.0,,ใหม่,6,15.0, ,2557,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.0, ,19.940583780595396,99.85251462473141,ฝากขาย,"บนถนนพหลโยธินบริเวณหน้าแม็คโครเขียงราย ตรงไปประมาณ 1.5 กิโลเมตร เลี้ยวซ้ายซอยบ้านฟ้าใสตรงไปประมาณ 750 เมตร โครงการอยู่ซ้ายมือ, ใช้เวลา 5 นาที จากใจกลางเมืองเชียงราย",412/23-24 หมู่ 1 · ริมกก · เมืองเชียงราย · เชียงราย,เชียงราย,เมืองเชียงราย,ริมกก,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,0,1,1,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-29 21:59:24,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596034796054.jpg,79,Long-Term
h7239,บ้าน,ทาวน์โฮม 3 ชั้น หน้ากว้าง 5.5 เมตร อยู่ในโครงการ เดอะ เรซิเดนซ์, ,2980000,0,2682000,0,4.0,3.0,2.0,172.0,3, , ,22.0,,ใหม่,2,15.0, ,2561,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.0, ,19.89705299154792,99.82513913510745,ฝากขาย, ,สันโค้งหลวง,เชียงราย,เมืองเชียงราย,รอบเวียง,57000.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,0,0,1,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-29 21:46:15,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596034029392.jpg,79,Long-Term
p9884,อาคารพาณิชย์,อาคารพาณิชย์ 3 ชั้นครึ่ง อยู่ในโครงการ เดอะ เรซิเดนซ์, ,4590000,0,4131000,0,5.0,3.0,2.0,18.5,3, , ,22.0,,ใหม่,2,15.0, ,2561,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.0, ,20.0499616,99.870611,ฝากขาย, ,สันโค้งหลวง,เชียงราย,เมืองเชียงราย,รอบเวียง,57000.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,0,0,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-29 21:37:47,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596033512425.jpg,79,Long-Term
h6874,บ้าน,เดอะ เรซิเดนซ์ บ้านเดี่ยวสองชั้น S, ,4200000,0,3780000,0,3.0,3.0,2.0,13.7,2, , ,50.0,,ใหม่,7,15.0, ,2556,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.0, ,19.897582491437934,99.825257623468,ฝากขาย,บนถนนสนามบิน จากหน้าวิทยาลัยเทคนิคเชียงราย มุ่งหน้าไปทางสำนักงานเขตพื้นที่การศึกษาประถมศึกษาเชียงรายเขต1 ตรงไปประมาณ 350 เมตร เลี้ยวซ้ายตรงไปทางวัดเชียงยืนประมาณ 500 เมตร โครงการอยู่ซ้าย,50 หมู่ 14 · รอบเวียง · เมืองเชียงราย · เชียงราย,เชียงราย,เมืองเชียงราย,รอบเวียง,57000.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,1,0,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-29 21:28:45,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596032989216.jpg,79,Long-Term
c6738,คอนโด,เอสเซ็นท์ วิลล์ เชียงราย 1 bedroom (baania), ,1490000,0,1341000,0,1.0,1.0,0.0,23.0,8, , ,50.0,,ใหม่,2,15.0, ,2561,ทิศเหนือ,ยางมะตอย,8 เมตร, ,0.0, ,19.88556944775388,99.83208182087401,ฝากขาย,หลังเซนทรัลพลาซ่าเชียงราย,ซ.ดอยพระบาท · รอบเวียง · เมืองเชียงราย · เชียงราย,เชียงราย,เมืองเชียงราย,รอบเวียง,57000.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,0,1,1,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,1, ,2020-07-29 21:13:28,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596032097385.jpg,79,Long-Term
c2469,คอนโด,Like condo 2 bedroom (Baania), ,3300000,0,2970000,0,2.0,2.0,0.0,70.0,7, , ,50.0,,ใหม่,7,15.0, ,2556,ทิศใต้,ยางมะตอย,8 เมตร, ,0.0, ,19.925267810024184,99.84528243155516,ฝากขาย,แยกไฟแดงก่อนขึ้นสะพานน้ำกก,บ้านร่องเสือเต้น,เชียงราย,เมืองเชียงราย,ริมกก,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,0,0,1,0,0,1, ,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,1, ,2020-07-29 21:01:21,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596031462417.jpg,79,Long-Term
c6554,คอนโด,Like condo 1 Bedroom (Baania), ,1300000,0,1170000,0,1.0,1.0,0.0,35.0,7, , ,50.0,,ใหม่,7,15.0, ,2556,ทิศใต้,ยางมะตอย,8 เมตร, ,0.0, ,19.92508979698696,99.84527033155517,ฝากขาย,เลี้ยงซ้ายแยกไฟแดงก่อนขึ้นสะพานน้ำกก,บ้านร่องเสือเต้น,เชียงราย,เมืองเชียงราย,ริมกก,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,0,0,1,0,0,1, ,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,1, ,2020-07-29 20:55:42,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596031057280.jpg,79,Long-Term
h0516,บ้าน,บ้านเกื้อกูล (เทส), ,2290000,0,2290000,0,2.0,3.0,2.0,120.0,1, , ,60.0,,ใหม่,0,15.0, ,2563,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.2, ,18.787747,98.99312839999999,ฝากขาย, , ,เชียงราย,เมืองเชียงราย,นางแล,57100.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,1,0,1,0,0,1, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-29 20:24:59,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1596029196647.jpg,79,Long-Term
h4980,บ้าน,บ้านพร้อมที่ดิน บ.ป่าไก่สัก,127828,1900000,0,0,0,2.0,3.0,2.0,87.0,1, , ,78.0,,มือสอง,3,15.0, ,2560,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1, ,19.974300904754685,99.87094269206544,ฝากขาย,ตัวบ้านตั้งอยู่ในโครงการ หมู่บ้านแอร์พอร์ต บ้านป่าสักไก่ ต.บ้านดู่,บ้านดู่,เชียงราย,เมืองเชียงราย,บ้านดู่,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,1,1,1,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-23 22:16:14,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1595517440051.jpg,79,Long-Term
h2680,บ้าน,ขายบ้านพร้อมที่ดินด่วน, ,690000,0,0,0,1.0,3.0,2.0,0.0,1, , ,146.0,,มือสอง,7,15.0, ,2556,ทิศใต้,ยางมะตอย,8 เมตร,ต่ำกว่าถนน,0.1, ,20.05007,99.870684,ฝากขาย,-,บ้านร้องหวาย อ. เมือง ต.ห้วยสัก หน้ากว้างติดถนนแหล่งชุมชน,เชียงราย,เมืองเชียงราย,ห้วยสัก,57000.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,0,0,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-23 22:04:33,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1595516768894.jpg,79,Long-Term
h9825,บ้าน,บ้านเดี่ยวสร้างใหม่พร้อมเข้าอยู่ บ้านดู่, ,1790000,0,0,0,2.0,2.0,1.0,80.0,1, , ,60.0,,ใหม่,0,15.0, ,2563,ทิศใต้,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1, ,19.97928040826,99.86344362216798,ฝากขาย,เข้าซอยเมก้าโฮมบ้านดู่,บ้านดู่,เชียงราย,เมืองเชียงราย,บ้านดู่,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,1,1,1,0,0,1, ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-23 21:35:39,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1595514999549.jpg,79,Long-Term
h7389,บ้าน,North Wind บ้านดู่ Type A : Town home, ,1890000,0,1700000,0,3.0,3.0,2.0,74.0,2, , ,18.5,,ใหม่,0,15.0, ,2563,ทิศใต้,คอนกรีต,12 เมตร,สูงกว่าถนน,0.2, ,19.965944280739013,99.85115331837159,ฝากขาย,โรงเรียนบ้านดู่,บ้านดู่,เชียงราย,เมืองเชียงราย,บ้านดู่,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,1,1,1,0,0,1, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-22 23:27:10,ยังไม่ขาย,https://landvist.xyz/images/Defult/Defult.png,79,Long-Term
h8757,บ้าน,Golden Town (Saint James), ,1950000,0,1950000,0,2.0,3.0,1.0,96.0,2, , ,16.0,,ใหม่,0,15.0, ,2563,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1, ,19.961317284935255,99.85738344328614,ฝากขาย,บิ๊กซีบ้านดู่,บ้านดู่,เชียงราย,เมืองเชียงราย,บ้านดู่,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,1,1,1,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-22 23:16:04,ยังไม่ขาย,https://landvist.xyz/images/Defult/Defult.png,79,Long-Term
h3366,บ้าน,Golden Town (Preston), ,2700000,0,2700000,0,3.0,4.0,2.0,117.0,2, , ,0.0,,ใหม่,0,15.0, ,2563,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1, ,19.961139226883105,99.85730471259765,ฝากขาย,บิ๊กซีบ้านดู่,บ้านดู่,เชียงราย,เมืองเชียงราย,บ้านดู่,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,1,1,1,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-22 23:10:56,ยังไม่ขาย,https://landvist.xyz/images/Defult/Defult.png,79,Long-Term
h4690,บ้าน,Golden Town (Chester), ,2400000,0,2400000,0,2.0,4.0,1.0,103.0,2, , ,17.0,,ใหม่,0,15.0, ,2563,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1, ,19.961220001275297,99.85723909725341,ฝากขาย,บิ๊กซีบ้านดู่,บ้านดู่,เชียงราย,เมืองเชียงราย,บ้านดู่,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,1,1,1,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-22 23:10:56,ยังไม่ขาย,https://landvist.xyz/images/Defult/Defult.png,79,Long-Term
h8198,บ้าน,Golden Village (Sheffield), ,3890000,0,3890000,0,3.0,3.0,2.0,135.0,2, , ,0.0,,ใหม่,0,15.0, ,2563,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1, ,19.96081652912686,99.85743345863037,ฝากขาย,บิ๊กซีบ้านดู่,บ้านดู่,เชียงราย,เมืองเชียงราย,บ้านดู่,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,1,1,1,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-22 23:02:46,ยังไม่ขาย,https://landvist.xyz/images/Defult/Defult.png,79,Long-Term
h4514,บ้าน,Golden Village (Newcastle), ,4400000,0,4400000,0,3.0,3.0,2.0,147.0,2, , ,0.0,,ใหม่,0,15.0, ,2563,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1, ,19.960679793980038,99.85746047397461,ฝากขาย,บิ๊กซีบ้านดู่,บ้านดู่,เชียงราย,เมืองเชียงราย,บ้านดู่,57100.0,794948.0,794948.0,794948.0,นายหน้า, , ,0,1,1,1,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,2020-07-22 23:00:11,ยังไม่ขาย,https://landvist.xyz/images/Defult/Defult.png,79,Long-Term
