ID_Property	PropertyType	AnnounceTH	CodeDeed	SellPrice	Costestimate	CostestimateB	MarketPrice	BathRoom	BedRoom	CarPark	HouseArea	Floor	LandR	LandG	LandWA	LandU	HomeCondition	BuildingAge	BuildFD	BuildFM	BuildFY	Directions	RoadType	RoadWide	GroundLevel	GroundValue	MoreDetails	Latitude	Longitude	AsseStatus	ObservationPoint	Location	LProvince	LAmphur	LDistrict	LZipCode	ContactUo	ContactU	ContactUt	ContactS	ContactSt	ContactSo	Blind	Neareducation	Cenmarket	Market	River	Mainroad	Insoi	Letc	airconditioner	afan	AirPurifier	Waterheater	WIFI	TV	refrigerator	microwave	gasstove	wardrobe	TCset	sofa	bed	shelves	CCTV	Securityguard	pool	Fitness	Publicarea	ShuttleBus	WVmachine	CWmachine	Elevator	Lobby	ATM	BeautySalon	Balcony	EventR	MeetingR	LivingR	Hairsalon	Laundry	Store	Supermarket	CStore	MFee	Kitchen	LandAge	Created	PPStatus	ImageEX	Owner	UserType
h4773	บ้าน	บ้าน10	45626658	3885000	0	4000000	4500000	1	3	1	1040	1	0	2	60		มือสอง	11			2551	ทิศตะวันตก	ยางมะตอย	8 เมตร	สูงกว่าถนน	0.1	-	14.788382	103.416501	ฝากขาย	วัดนาสาม	1120	สุรินทร์	เมืองสุรินทร์	นาบัว	32000	593730	593730	593730	นายหน้า			0	1	0	1	0	1	0		1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		18/11/2019 8:31	อยู่ระหว่างการจอง	img_1575210036301.jpg	59	Long-Term
h5113	บ้าน	บ้านพร้อมที่ดิน พร้อมสระส่วนตัว	4617881	2650000	0	3000000	2700000	2	2	1	328	1	0	0	82		ใหม่	9	18	พฤษภาคม	2553	ทิศตะวันออกเฉียงเหนือ	คอนกรีต	4 เมตร	สูงกว่าถนน	0.1	ขายบ้านพร้อมที่ดินแปลงสวย พื้นที่ 325ตรม. 2 ห้องนอน 2 ห้องน้ำ 1 ห้องครัว พร้อมห้องรับแขก 1 ที่จอดรถ มีสระว่ายน้ำส่วนตัวระบบเกลือขนาด 5x2.5ม ใช้วัสดุเกรดดีในการปลูกสร้าง มีระบบน้ำร้อนภายในบ้าน พร้อมตกแต่งภายในท่านที่กำลังมองหาบ้านพักสำหรับพักผ่อนหรือบ้านตากอากาศเดินทางสะดวกสบายไม่ไกลจากตัวเมืองมีความเป็นส่วนตัวใกล้สนามกอล์ฟ เดินทางจากตัวเมืองประมาณ 15 นาที จากตลาดห้วยสักประมาณ5 กม.สามารถซื้อไว้เก็งกำไรในอนาคตได้หรือให้เช่า 	19.7473595	99.8794744	ว่าง	ตลาดห้วยสัก	Unnamed Road	เชียงราย	เมืองเชียงราย	ห้วยสัก	57000				นายหน้า			0	0	0	0	0	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		8/11/2019 20:03	ยังไม่ขาย	Defult/Defult.png	59	Long-Term
h5158	บ้าน	5C1MG0224 บ้านเดี่ยวชั้นเดียวในโครงการ พื้นที่ 60 ตรว. 	38477	2000000	0	2000000	2000000	4	1	1	200	1	0	0	60		มือสอง	17			2545	ทิศใต้	คอนกรีต	4 เมตร	สูงกว่าถนน	0.1	บรรยากาศดี เงียบสงบ มีความเป็นส่วนตัว ทำเลดี ใกล้สิ่งอำนวยความสะดวก เดินทางเข้าออกสะดวก	"19.9654049"""	99.8561929	ว่าง	- แม็คโคร 3 กม. - Big C 3 กม. - มหาวิทยาลัยราชภัฏเชียงราย 4 กม. - สนามบิน 6 กม.	756	เชียงราย	เมืองเชียงราย	บ้านดู่	57100				นายหน้า			1	0	1	0	0	1	1		1	0	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		8/10/2019 2:50		img_1570503112433.jpg	51	Long-Term
h5234	บ้าน	Training	GSM1662035	1439000	0	1300000	1400000	2	3	2	1200	3					ใหม่	2			2560	ทิศตะวันตกเฉียงเหนือ	คอนกรีต	4 เมตร	สูงกว่าถนน	0.3		20.05054192	99.87958278	ว่าง		666	กำแพงเพชร	พรานกระต่าย	เขาคีริส	62110	624122	624122	624122	นายหน้า			0	1	1	1	0	0	1		1	0	0	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		17/11/2019 14:41	ยังไม่ขาย	Defult/Defult.png	62	Long-Term
h5471	บ้าน	บ้านเดี่ยว 1 ชั้น ใกล้สนามบิน เชียงราย	234	2300000	0	2250000	2400000	1	2	2	150	1	0	0	85		มือสอง	6			2557	ทิศเหนือ	คอนกรีต	4 เมตร	สูงกว่าถนน	0.3	ใกล้โรงแรม สนามบิน bigC	19.95303662	99.86412569	ว่าง	โรงแรมทีค การ์เด้น	สันป่าสัก	เชียงราย	เมืองเชียงราย	บ้านดู่	57100	657701	657701	657701	เจ้าของ			0	0	0	1	0	0	1	สนามบิน	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		23/2/2020 15:26	ยังไม่ขาย	img_1582446721811.jpg	65	Short-Term
h5484	บ้าน	5C4MG0304 บ้านชั้นเดียวในโครงการ ทำเลย่านเศรษฐกิจ พื้นที่ 60 ตรว. ราคา 2. 5 ล้านบาท	79632	2000000	0	2000000	3000000	2	3	1	200	1	0	0	60		มือสอง	27			2535	ทิศเหนือ	คอนกรีต	2 เมตร	สูงกว่าถนน	0.1	บรรยากาศดี เงียบสงบ มีความเป็นส่วนตัว ทำเลดี ใกล้สิ่งอำนวยความสะดวก เดินทางเข้าออกสะดวก	"20.0399952979813"""	99.87717508	จำนอง	- Big C 5.4 กม. - Home Pro 2 กม. - โกลบอลเฮ้าส์ 2.6 กม. - เซ็นทรัลเชียงราย 4.5 กม.	625	เชียงราย	เมืองเชียงราย	ท่าสุด	57100				นายหน้า			1	0	1	0	0	1	1		1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		8/10/2019 2:44		img_1570502706935.jpg	51	Short-Term
h5898	บ้าน	บ้าน9	1235465	3897000	0	4000000	3500000	2	2	2	952	1	0	2	38		มือสอง	11			2551	ทิศตะวันออกเฉียงเหนือ	คอนกรีต	4 เมตร	สูงกว่าถนน	0.1	-	14.999469	103.1119425	ว่าง	ห้างหุ้นส่วนจำกัดเรืองแสงไทย	950	บุรีรัมย์	คูเมือง	คูเมือง	31190	597323	597323	597323	เจ้าของ			0	1	1	0	0	0	1		1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		18/11/2019 8:26		img_1575372525721.jpg	59	Long-Term
h6098	บ้าน	ขายบ้านเดี่ยวสองชั้น 3 ห้องนอน 3ห้องน้ำ 125 ตร. ว 2. 5ล้านบาท	21231	2000000	0	3000000	2000000	3	3	2	100	2	0	0	25		มือสอง	6			2556	ทิศตะวันออก	คอนกรีต	8 เมตร	สูงกว่าถนน	0.05		NULL	NULL	ฝากขาย	-ตลาดสดศรีทรายมูล 4 กม. - 7-11 4 กม. - สนามกีฬาจังหวัด 3.3 กม. - รร. อยจ. 3.3 กม.	"1233, รอบเวียง, เมืองเชียงราย, เชียงราย"	เชียงราย	เมืองเชียงราย	รอบเวียง	57000	72	72	72				0	0	0	0	0	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		27/9/2019 13:59		img_1569592756494.jpg	39	Short-Term
h6385	บ้าน	5C2MG0223 ขายบ้านเดี่ยว 2 ชั้น พร้อมต่อเติมด้านข้าง พื้นที่ 65 ตรว.	48651	4000000	0	5000000	4000000	3	3	2	100	2	0	0	65		มือสอง	12			2550	ทิศตะวันตกเฉียงเหนือ	คอนกรีต	2 เมตร	สูงกว่าถนน	0.1	"บ้านเดี่ยว 2 ชั้น พร้อมต่อเติมด้านข้าง บ้านในโครงการทำเลย่านเศรษฐกิจ พร้อมคลับเฮ้าส์ และสระวาายน้ำในโครงการ มีระบบรักษาความปลอดภัยที่ดี บรรยากาศดีเงียบสงบ การเดินทางเข้าออกสะดวกสบาย ไม่ไกลจากร้านสะดวกซื้อ ตลาด และห้างสรรพสินค้า"""	19.9268374	99.8656528	ว่าง	-สนามบิน 5 กม. -แม็กโคร 4 กม. -Big C 4.2 กม.	231	เชียงราย	เมืองเชียงราย	ริมกก	57100				นายหน้า			0	0	1	0	0	1	1		1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		7/10/2019 20:18		img_1570479561715.jpg	48	Long-Term
h7370	บ้าน	"ขายบ้านเดี่ยวชั้นเดียว 2 ห้องนอน 1 ห้องน้ำ 29 ตร. ว ราคา 1, 400, 000 บาท"	23112	1000000	0	1500000	1300000	1	2	1	80	1	0	0	29		ใหม่	3			2559	ทิศใต้	คอนกรีต	4 เมตร	ต่ำกว่าถนน	0.05	"ขายบ้านเดี่ยวชั้นเดียว 2 ห้องนอน 1 ห้องน้ำ 29 ตร.ว ราคา 1,400,000 บาท"	NULL	NULL	"ฝากขาย"""	- ห้างแม็คโคร 2.9 กม. - ตลาดสดบ้านดู่ 3.5 กม. - 7-11 1 กม. - ตลาดบ้านใหม่ 3.5 กม.	"114/43 ริมกก, เมืองเชียงราย, เชียงราย"	เชียงราย	เมืองเชียงราย	ริมกก	57100	72	72	72				0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		27/9/2019 13:37		Defult/Defult.png	39	Short-Term
h7587	บ้าน	ขายบ้านพร้อมที่ดิน พร้อมสระส่วนตัว	56526	2000000	0	3000000	4000000	2	2	1	129	1	0	0	82		มือสอง	11			2551	ทิศตะวันออก	ดินแดง	2 เมตร	สูงกว่าถนน	0.1	ขายบ้านพร้อมที่ดินแปลงสวย พื้นที่ 325ตรม. 2 ห้องนอน 2 ห้องน้ำ 1 ห้องครัว พร้อมห้องรับแขก 1 ที่จอดรถ มีสระว่ายน้ำส่วนตัวระบบเกลือขนาด 5x2.5ม ใช้วัสดุเกรดดีในการปลูกสร้าง มีระบบน้ำร้อนภายในบ้าน พร้อมตกแต่งภายในท่านที่กำลังมองหาบ้านพักสำหรับพักผ ่อนหรือบ้านตากอากาศเดินทางสะดวกสบายไม่ไกลจากตัวเมื องมีความเป็นส่วนตัวใกล้สนามกอล์ฟ เดินทางจากตัวเมืองประมาณ 15 นาที จากตลาดห้วยสักประมาณ5 กม.สามารถซื้อไว้เก็งกำไรในอนาคตได้หรือให้เช่า	NULL	NULL	ขายฝาก	สนามกอล์ฟ	111	เชียงราย	เมืองเชียงราย	ห้วยสัก	57000				นายหน้า			0	0	1	1	0	0	0		1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		5/10/2019 18:18		Defult/Defult.png	48	Short-Term
h7993	บ้าน	5C4MG0305 บ้านชั้นเดียวในโครงการ ทำเลย่านเศรษฐกิจ พื้นที่ 60 ตรว.  ราคา 2. 5 ล้านบาท	65478	2000000	0	3000000	2000000	2	3	1	200	1	0	0	60		มือสอง	34			2528	ทิศเหนือ	คอนกรีต	2 เมตร	สูงกว่าถนน	0.1	ทำเลย่านเศรษฐกิจ  บรรยากาศดี เงียบสงบ มีความเป็นส่วนตัว ทำเลดี ใกล้สิ่งอำนวยความสะดวก เดินทางเข้าออกสะดวก	19.7867538	99.7125563	ว่าง	" Big C 5.4 กม. - Home Pro 2 กม. - โกลบอลเฮ้าส์ 2.6 กม. - เซ็นทรัลเชียงราย 4.5 กม.	"	520	เชียงราย	เมืองเชียงราย	ท่าสาย	57000				นายหน้า			1	0	1	0	0	0	1		1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		8/10/2019 2:38		img_1570502378468.jpg	51	Long-Term
h8121	บ้าน	ขายบ้านเดี่ยวชั้นเดียวในโครงการ	28522	2000000	0	2000000	2000000	2	3	1	100	1	0	0	50		มือสอง	5			2557	ทิศตะวันออก	คอนกรีต	2 เมตร	สูงกว่าถนน	0.1	านเดี่ยวชั้นเดียวในโครงการ พื้นที่ 50 ตารางวา มี 3 ห้องนอน 2 ห้องน้ำ 1 ห้องครัว จอดรถได้ 1 คัน ราคา 2.5 ล้านบาท บรรยากาศดี เงียบสงบ มีความเป็นส่วนตัว ทำเลดี ใกล้สิ่งอำนวยความสะดวก เดินทางเข้าออกสะดวก	19.9268374	99.8656528	ว่าง	 แม็คโคร 2 กม. - สนามบิน 4.3 กม. - เมืองเชียงราย 3 กม. - Big C 2.5 กม.	11	เชียงราย	เมืองเชียงราย	ริมกก	57100				นายหน้า			0	0	1	1	0	0	1		1	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		6/10/2019 12:07		img_1570363764584.jpg	49	Long-Term
h8231	บ้าน	ขายถูก บ้านเดี่ยวบุราสิริวงแหวนอ่อนนุช สไตล์รีสอร์ท	7466389	4000000	0	5000000	4000000	2	3	2	113	2			52		มือสอง	4			2558	ทิศตะวันออกเฉียงเหนือ	คอนกรีต	2 เมตร	สูงกว่าถนน		#NAME?	NULL	NULL	ว่าง	"เมกาบาง, เดอะพาสิโอ้ลาดกระบัง, พาราไดซ์ พาร์ค,เซ็นทรัลบางนา ,โฮมโปร มาร์เก็ตวิลเลจสุวรรณภูมิ ,ซีคอนแสควร์"	"ราชาเทวะ, บางพลี, สมุทรปราการ"	สมุทรปราการ	บางพลี	บางพลีใหญ่	10540		465032		นายหน้า			0	1	1	1	0	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		7/10/2019 16:14		img_1570464864283.jpg	46	Long-Term
h8673	บ้าน	บ้าน6	9568775	4290000	0	5000000	4500000	1	1	1	64	1	0	1	42		มือสอง	10			2552	ทิศตะวันออกเฉียงใต้	คอนกรีต	4 เมตร	สูงกว่าถนน	0.1	-	17.21030727	99.12408355	ว่าง	ปั๊มซัสโก้ สาขาวังหมัน	650	ตาก	สามเงา	วังหมัน	63130	592662	592662	592662	เจ้าของ			0	1	1	1	0	0	1		1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		18/11/2019 8:09	ยังไม่ขาย	Defult/Defult.png	59	Long-Term
h8688	บ้าน	บ้านแฝด หมู่บ้านพฤกษา15 ปรับปรุงใหม่ พร้อมอยู่ ราคาถูก ตำหรุ-บางพลี นิคมฯบางปู บางพลี สมุทรปราการ	834667	2000000	0	2400000	2300000	2	3	1	51	1	0	0	51		มือสอง	4	7	มิถุนายน	2558	ทิศตะวันตก	คอนกรีต	4 เมตร	สูงกว่าถนน	0.32		NULL	NULL	"ว่าง"""	ฟาร์มจระเข้	" หมู่บ้านพฤกษา 15 , ถนนตำหรุ-บางพลี แพรกษาใหม่ เมืองสมุทรปราการ สมุทรปราการ"	สมุทรปราการ	บางพลี	บางพลีใหญ่	10540	387732	383967	383967	เจ้าของ			0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		6/10/2019 9:02		img_1570352580595.jpg	38	Short-Term
h8693	บ้าน	บ้านไฟไหม้	6359273	100000	106859	106859	123846	3	3	2	5	2	5	1	1		มือสอง	8	1	มกราคม	2555	ใต้	โคลน	4 เมตร	ต่ำกว่าถนน	0.8	ฟหกอ่าสว	20.050741	99.8796748	ขายฝาก	เนินจมูก	เนินหน้าผาก	จันทบุรี	*กิ่ง อ.กำพุธ  จ.จันทบุรี	คลองท่อมเหนือ	81120	10	เจ้าของ	10	เจ้าของ	10	นายหน้า	127	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8		Defult/Defult.png	27	Long-Term
h8993	บ้าน	บ้าน ศรีเวียง เวียงชัย เชียงราย	5931301323	4500000	0	4300000	4400000	4	3	2	400	1	3	0	200		มือสอง	2	3	กรกฎาคม	2560	ทิศเหนือ	โคลน	4 เมตร	ต่ำกว่าถนน	0.25	ขายบ้านกลางทุ่ง พร้อมที่ดิน เหมาะแก่การทำเกษตรผสมผสาน พิกัด อ.เวียงชัย จ.เชียงราย ห่างตัวอำเภอเมืองเชียงราย 8 กิโลเมตร	19.85929441	99.90745398	ว่าง	รพ.สมเด็จพระญาณสังวร 	"เวียงชัย, เชียงราย, ไทย, 57210"	เชียงราย	เวียงชัย	เวียงชัย	57210	386300	386300	386300	เจ้าของ			0	0	0	0	0	0	1		0	1	0	1	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		4/12/2019 21:28	ยังไม่ขาย	img_1575469753819.jpg	38	Long-Term
h9008	บ้าน	ขาย	2580258	500000	0	400000	300000	1	1	1	50	50	1	1	5		ใหม่	3	6	กุมภาพัน	2560	ทิศเหนือ	ยางมะตอย	8 เมตร				20.0580663	99.8961553	ว่าง	ในมหาลัย	มฟล	เชียงราย	เมืองเชียงราย	ท่าสุด	57100	718371	718371	718371	เจ้าของ			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		24/2/2020 10:28	ยังไม่ขาย	img_1582514907800.jpg	71	Long-Term
h9127	บ้าน	5C1MG0220 บ้านเดี่ยว 2 ชั้น พื้นที่กว้างขวาง 150 ตรว.ราคา 7 ล้านบาท	74512	4000000	0	5000000	4500000	3	3	1	100	2	0	0	65		มือสอง	15			2547	ทิศตะวันตก	คอนกรีต	2 เมตร	สูงกว่าถนน	0.1	"บ้านในโครงการทำเลย่านเศรษฐกิจ พร้อมคลับเฮ้าส์ และสระวาายน้ำในโครงการ มีระบบรักษาความปลอดภัยที่ดี บรรยากาศดีเงียบสงบ การเดินทางเข้าออกสะดวกสบาย ไม่ไกลจากร้านสะดวกซื้อ ตลาด และห้างสรรพสินค้า"""	19.9268374	99.8656528	ว่าง	-สนามบิน 5 กม. -แม็กโคร 4 กม. -Big C 4.2 กม.	668	เชียงราย	เมืองเชียงราย	ริมกก	57100				นายหน้า			0	0	1	1	0	1	1		1	0	0	1	0	0	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		7/10/2019 20:24		img_1570479915936.jpg	48	Short-Term
h9648	บ้าน	ขายบ้านเดี่ยว 2 ชั้น  พื้นที่กว้างขวางเป็นส่วนตัว บรรยากาศดี เงียบสงบ	5C1MG0228	4500000	0	2000000	3100000	2	3	4	100	2	0	0	49		มือสอง	14			2548	ทิศตะวันออก	โคลน	4 เมตร	สูงกว่าถนน	0.1	พื้นที่กว้างขวางเป็นส่วนตัว บรรยากาศดีเงียบสงบ การเดินทางเข้าออกสะดวกสบาย ไม่ไกลจากร้านสะดวกซื้อ ตลาด และห้างสรรพสินค้า	"19.9927907"""	99.7009754	ว่าง	- ตลาดสดบ้านทรายมูล 2.2 กม. - วัดห้วยปลากั้ง 5.5 กม. - แม็คโครสาขาเชียงราย 10 กม. - ศาลากลางจังหวัดเชียงราย 7.8 กม.	-	เชียงราย	เมืองเชียงราย	แม่ยาว	57100				นายหน้า			1	0	0	0	0	0	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		14/11/2019 10:49	ยังไม่ขาย	Defult/Defult.png	59	Long-Term
p0140	อาคารพาณิชย์	"5C1MG0004 ขายอาคารพาณิชย์ ราคา 4, 900, 000 บาท"	65174	4900000	0	5000000	5200000	4	3	1	162	3	0	0	20		มือสอง	22			2540	ทิศตะวันตก	คอนกรีต	4 เมตร			เป็นอาคารพาณิชย์ติดถนนใหญ่ ชั้นล่างติดกระจกตกแต่งเรียบร้อยแล้ว ภายในชั้นต่างๆกว้างขวางสวยงาม เหมาะสำหรับทำออฟฟิศ หรือต้องการหน้าร้าน	19.9268374	99.8656528	ว่าง	-7-11 170 ม. -ห้างแม็คโคร 3.4 กม. -ตลาดสดบ้านดู่ 4 กม. -ห้าแยกพ่อขุน 4.6 กม.	563	เชียงราย	เมืองเชียงราย	ริมกก	57100				นายหน้า			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8/10/2019 2:55		img_1570503368137.jpg	51	Short-Term
p0532	อาคารพาณิชย์	อาคารพาณิชย์7	5652321	4605000	0	4500000	4000000	2	2	1	230	3					มือสอง	13			2549	ทิศตะวันตก	คอนกรีต	8 เมตร	ต่ำกว่าถนน	0.01	-	15.80788	104.6471221	ว่าง	วัดศรีโพธิ์ชัย	82	อำนาจเจริญ	เมืองอำนาจเจริญ	ไก่คำ	37000	597038	597038	597038	นายหน้า			0	1	0	1	0	1	0		1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0		18/11/2019 7:16	ยังไม่ขาย	Defult/Defult.png	59	Long-Term
p1178	อาคารพาณิชย์	ขายอาคารพาณิชย์ เพื่อการลงทุน ข้างรร. ท5	89224	4000000	0	4100000	4300000	3	4	0	240	4	0	0	60		ใหม่	13			2549	ทิศใต้	คอนกรีต	2 เมตร	สูงกว่าถนน	0.2	ขายอาคารพาณิชย์ เพื่อการการลงทุนและสามารถอยู่อาศัยได้ อยู่ข้างๆโรงเรียนเทศบาล 5 เด่นห้า ตลาดเด่นห้า แหล่งชุมชน อาคารพาณิชย์ทำเลดีมาก ตั้งอยู่ตรงถนนสันโค้งน้อย ซึ่งเป็นร้านค้า ธุรกิจ ใกล้สี่แยกเด่นห้า อยู่ในแหล่งชุมชนสันโค้งน้อยและเด่นห้า เหมาะแก่การลงทุน สามารถทำธุรกิจได้หลากหลายประเภท สามารถเซ้งกิจการผ้าม่านต่อได้ ใกล้สถานศึกษาหลายแห่ง แหล่งชุมชน ที่อยู่อาศัย หอพัก บริเวณนี้มีคนอาศัยอยู่จำนวนมาก ถนนเข้าออกได้หลายทาง การเดินทางสะดวกสบาย และยังอยู่ในตัวเมือง ใกล้สิ่งอำนวยความสะดวกต่างๆ มากมาย วันอาทิตย์เป็นเส้นตลาดนัด ถนนคนม่วน	"19.9013442"""	99.8221614	ขายฝาก	สถานที่ใกล้เคียง - ตลาดเด่นห้า 350 m. - โรงพยาบาลค่ายเม็งราย 1.2 km. - เซ็นทรัลพลาซ่าเชียงราย 3.6 km. - สถานีขนส่งเก่า 2.3 km. - ตลาดสดเทศบาลเชียงราย 1.9 km. - เทศบาลนครเชียงราย 3.6 km.	76/11 หมู่ 16 ถนนสันโค้งน้อย 	เชียงราย	เมืองเชียงราย	รอบเวียง	57000	95	95	95		นายหน้า		0	1	1	1	0	1	0		1	1	1	1	0	0	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0		27/9/2019 14:46		img_1569595741269.jpg	39	Short-Term
p1648	อาคารพาณิชย์	อาคารพาณิชย์8	5546523	4935000	0	5000000	4500000	2	2	1	350	3					ใหม่	5			2557	ทิศเหนือ	ยางมะตอย	4 เมตร	สูงกว่าถนน	0.1	-	16.76890423	103.0295614	ว่าง	โรงเรียนบ้างฝางวิทยา	88	ขอนแก่น	กระนวน	บ้านฝาง	40270	591430	591430	591430	นายหน้า			0	1	1	0	0	0	1		1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0		18/11/2019 7:22	ยังไม่ขาย	Defult/Defult.png	59	Long-Term
p1773	อาคารพาณิชย์	อาคารพาณิชย์1	784495	3897000	0	4000000	3500000	3	3	2	200	2					มือสอง	12			2550	ทิศตะวันออกเฉียงเหนือ	คอนกรีต	8 เมตร	สูงกว่าถนน	0.2	-	14.8252499	100.6456339	ว่าง	สำนักงานขนส่งจังหวัดลพบุรี	24	ลพบุรี	เมืองลพบุรี	ทะเลชุบศร	15000	592046	592046	592046	นายหน้า			0	0	0	1	0	1	0		1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0		18/11/2019 6:33	ยังไม่ขาย	Defult/Defult.png	59	Long-Term
p1840	อาคารพาณิชย์	อาคารพาณิชย์4	7895485	5175000	0	5000000	5500000	2	3	2	300	3					มือสอง	10			2552	ทิศเหนือ	ยางมะตอย	4 เมตร	สูงกว่าถนน	0.1	-	14.52655447	100.9125631	ฝากขาย	ธนาคาร UOB สาขาสระบุรี	57	สระบุรี	เมืองสระบุรี	ปากเพรียว	18000	598410	598410	598410	เจ้าของ			0	0	1	0	0	0	1		1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	200	0		18/11/2019 6:51	ยังไม่ขาย	Defult/Defult.png	59	Short-Term
p2922	อาคารพาณิชย์	5C3MG0157 อาคารพาณิชย์ 3 ชั้นราคา 4 ล้านบาท อาคารใหม่ ทำเลดี น่าลงทุน	48651	4000000	0	3000000	3500000	2	2	1	132	3	0	0	40		ใหม่	7			2555	ทิศตะวันตก	ยางมะตอย	8 เมตร			อาคารพาณิชย์ 3 ชั้น อาคารใหม่ ทำเลดี เหมาะสำหรับลงทุนทำธุรกิจ เดินทางเข้า-ออกสะดวก มีระบบสาธารณูปโภคที่ดี ไม่ไกลจากสิ่งอำนวยความสะดวก ตลาด	20.2718669	100.0792882	ว่าง	-รพ.เชียงรายประชานุเคราะห์ 1.6 กม. -วิทยาลัยเทคนิคเชียงราย 1.7 กม. -เชียงรายไนท์บาร์ซ่า 2.9 กม. -เซนทรัลเชียงราย 4.2 กม.	563	เชียงราย	เมืองเชียงราย	รอบเวียง	57000				นายหน้า			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7/10/2019 20:35		img_1570480576572.jpg	48	Short-Term
